nr, time, date, gen-freq, row, column, size, lower, upper, runtime, log-freq, table, model, cache, cpu, gen, drop, proc, dup, thread0, cpucore-t0, cpumhz-t0, thread1, cpucore-t1, cpumhz-t1, thread2, cpucore-t2, cpumhz-t2, thread3, cpucore-t3, cpumhz-t3, thread4, cpucore-t4, cpumhz-t4, thread5, cpucore-t5, cpumhz-t5, thread6, cpucore-t6, cpumhz-t6, thread7, cpucore-t7, cpumhz-t7, thread8, cpucore-t8, cpumhz-t8, thread9, cpucore-t9, cpumhz-t9, thread10, cpucore-t10, cpumhz-t10, thread11, cpucore-t11, cpumhz-t11, thread12, cpucore-t12, cpumhz-t12, thread13, cpucore-t13, cpumhz-t13, thread14, cpucore-t14, cpumhz-t14, thread15, cpucore-t15, cpumhz-t15, thread16, cpucore-t16, cpumhz-t16, thread17, cpucore-t17, cpumhz-t17, thread18, cpucore-t18, cpumhz-t18, thread19, cpucore-t19, cpumhz-t19, thread20, cpucore-t20, cpumhz-t20, thread21, cpucore-t21, cpumhz-t21, thread22, cpucore-t22, cpumhz-t22, thread23, cpucore-t23, cpumhz-t23, thread24, cpucore-t24, cpumhz-t24, thread25, cpucore-t25, cpumhz-t25, thread26, cpucore-t26, cpumhz-t26, thread27, cpucore-t27, cpumhz-t27, thread28, cpucore-t28, cpumhz-t28, thread29, cpucore-t29, cpumhz-t29, thread30, cpucore-t30, cpumhz-t30, thread31, cpucore-t31, cpumhz-t31, thread32, cpucore-t32, cpumhz-t32, thread33, cpucore-t33, cpumhz-t33, thread34, cpucore-t34, cpumhz-t34, thread35, cpucore-t35, cpumhz-t35, thread36, cpucore-t36, cpumhz-t36, thread37, cpucore-t37, cpumhz-t37, thread38, cpucore-t38, cpumhz-t38, thread39, cpucore-t39, cpumhz-t39, thread40, cpucore-t40, cpumhz-t40, thread41, cpucore-t41, cpumhz-t41, thread42, cpucore-t42, cpumhz-t42, thread43, cpucore-t43, cpumhz-t43, thread44, cpucore-t44, cpumhz-t44, thread45, cpucore-t45, cpumhz-t45, thread46, cpucore-t46, cpumhz-t46, thread47, cpucore-t47, cpumhz-t47, thread48, cpucore-t48, cpumhz-t48, thread49, cpucore-t49, cpumhz-t49
000000, 000000, Sun Apr  3 17:50:44 2022, 1, 3, 2, 6, 21, 79, 1, 1, 128,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001061, 00000000, 00001061, 00000000, 000, 2, 2479.543, 000, 3, 2563.704, 000, 4, 2561.435, 000, 5, 2539.477, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:50:47 2022, 1, 3, 2, 6, 21, 79, 1, 1, 64,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001061, 00000000, 00001061, 00000000, 000, 2, 2579.573, 000, 3, 2564.813, 000, 4, 2540.435, 000, 5, 2575.846, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:50:51 2022, 1, 3, 2, 6, 41, 59, 1, 1, 16384,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001061, 00000000, 00001060, 00000000, 000, 2, 2592.426, 000, 3, 2573.738, 000, 4, 2544.785, 000, 5, 2588.005, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:50:54 2022, 1, 3, 2, 6, 41, 59, 1, 1, 8192,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001061, 00000000, 00001061, 00000000, 000, 2, 2465.273, 000, 3, 2562.643, 000, 4, 2560.119, 000, 5, 2567.601, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:50:57 2022, 1, 3, 2, 6, 41, 59, 1, 1, 4096,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001060, 00000000, 00001060, 00000000, 000, 2, 2525.388, 000, 3, 2569.636, 000, 4, 2546.063, 000, 5, 2569.930, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:01 2022, 1, 3, 2, 6, 41, 59, 1, 1, 2048,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001061, 00000000, 00001061, 00000000, 000, 2, 2531.993, 000, 3, 2559.853, 000, 4, 2554.891, 000, 5, 2517.175, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:04 2022, 1, 3, 2, 6, 41, 59, 1, 1, 1024,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001061, 00000000, 00001061, 00000000, 000, 2, 2526.767, 000, 3, 2589.537, 000, 4, 2530.825, 000, 5, 2501.748, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:08 2022, 1, 3, 2, 6, 41, 59, 1, 1, 512,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001061, 00000000, 00001061, 00000000, 000, 2, 2591.744, 000, 3, 2556.836, 000, 4, 2556.087, 000, 5, 2499.933, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:11 2022, 1, 3, 2, 6, 41, 59, 1, 1, 256,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001061, 00000000, 00001061, 00000000, 000, 2, 2419.856, 000, 3, 2580.954, 000, 4, 2542.847, 000, 5, 2479.400, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:14 2022, 1, 3, 2, 6, 41, 59, 1, 1, 128,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001061, 00000000, 00001061, 00000000, 000, 2, 2423.250, 000, 3, 2514.310, 000, 4, 2560.121, 000, 5, 2524.426, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:18 2022, 1, 3, 2, 6, 41, 59, 1, 1, 64,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001062, 00000000, 00001061, 00000000, 000, 2, 2474.310, 000, 3, 2550.202, 000, 4, 2559.473, 000, 5, 2527.826, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:21 2022, 1, 3, 3, 9, 1, 99, 1, 1, 16384,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001049, 00000000, 00001047, 00000000, 000, 2, 2590.822, 000, 3, 2583.841, 000, 4, 2515.183, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:24 2022, 1, 3, 3, 9, 1, 99, 1, 1, 8192,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001048, 00000000, 00001047, 00000000, 000, 2, 2418.901, 000, 3, 2561.744, 000, 4, 2534.744, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:28 2022, 1, 3, 3, 9, 1, 99, 1, 1, 4096,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001048, 00000000, 00001047, 00000000, 000, 2, 2590.088, 000, 3, 2574.093, 000, 4, 2573.698, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:31 2022, 1, 3, 3, 9, 1, 99, 1, 1, 2048,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001048, 00000000, 00001047, 00000000, 000, 2, 2521.215, 000, 3, 2511.546, 000, 4, 2561.354, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:34 2022, 1, 3, 3, 9, 1, 99, 1, 1, 1024,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001049, 00000000, 00001047, 00000000, 000, 2, 2480.205, 000, 3, 2557.843, 000, 4, 2528.676, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:38 2022, 1, 3, 3, 9, 1, 99, 1, 1, 512,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001049, 00000000, 00001047, 00000000, 000, 2, 2470.525, 000, 3, 2583.675, 000, 4, 2532.288, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:41 2022, 1, 3, 3, 9, 1, 99, 1, 1, 256,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001049, 00000000, 00001047, 00000000, 000, 2, 2588.938, 000, 3, 2579.573, 000, 4, 2530.958, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:44 2022, 1, 3, 3, 9, 1, 99, 1, 1, 128,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001049, 00000000, 00001047, 00000000, 000, 2, 2504.541, 000, 3, 2570.434, 000, 4, 2588.616, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:48 2022, 1, 3, 3, 9, 1, 99, 1, 1, 64,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001049, 00000000, 00001047, 00000000, 000, 2, 2592.837, 000, 3, 2583.486, 000, 4, 2514.215, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:51 2022, 1, 3, 3, 9, 21, 79, 1, 1, 16384,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001052, 00000000, 00001050, 00000000, 000, 2, 2593.465, 000, 3, 2522.262, 000, 4, 2548.311, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:54 2022, 1, 3, 3, 9, 21, 79, 1, 1, 8192,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001048, 00000000, 00001047, 00000000, 000, 2, 2534.540, 000, 3, 2551.116, 000, 4, 2565.246, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:51:58 2022, 1, 3, 3, 9, 21, 79, 1, 1, 4096,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001048, 00000000, 00001048, 00000000, 000, 2, 2462.080, 000, 3, 2544.230, 000, 4, 2588.375, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:52:01 2022, 1, 3, 3, 9, 21, 79, 1, 1, 2048,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001049, 00000000, 00001048, 00000000, 000, 2, 2591.378, 000, 3, 2545.022, 000, 4, 2558.991, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:52:05 2022, 1, 3, 3, 9, 21, 79, 1, 1, 1024,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001049, 00000000, 00001048, 00000000, 000, 2, 2591.009, 000, 3, 2560.498, 000, 4, 2580.616, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:52:08 2022, 1, 3, 3, 9, 21, 79, 1, 1, 512,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001049, 00000000, 00001048, 00000000, 000, 2, 2532.559, 000, 3, 2522.355, 000, 4, 2560.771, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
000000, 000000, Sun Apr  3 17:52:11 2022, 1, 3, 3, 9, 21, 79, 1, 1, 256,  AMD EPYC 7H12 64-Core Processor,  512 KB,  64, 00001049, 00000000, 00001048, 00000000, 000, 2, 2588.955, 000, 3, 2566.371, 000, 4, 2558.004, 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, , 000, 0, 
